,lng,lat,API_rejected
"Harju maakond, Tallinn, Pirita linnaosa, Andrekse tee 9",24.8426553,59.4821871,
"Saare maakond, Kuressaare linn, Suur-Sadama tn 32",22.4706722,58.247534400000006,
"Viljandi maakond, Viljandi linn, Tallinna tn 59",25.598309,58.37464470000001,
"Pärnu maakond, Pärnu linn, Madara tn 29",24.5048296,58.40134459999999,
"Harju maakond, Rae vald, Peetri alevik, Pajusaare tee 6",24.7943956,59.4038097,
"Põlva maakond, Räpina vald, Köstrimäe küla, Marjamäe",27.437097,58.117986,
"Harju maakond, Saku vald, Tänassilma küla, Kivinugise tee 3",24.63448,59.33287089999999,
"Pärnu maakond, Audru vald, Kärbu küla, Põldeotsa farm",24.2256439,58.43244199999999,
"Harju maakond, Saue vald, Vatsla küla, Sireli tee 8",24.5261127,59.39065900000001,
"Saare maakond, Lääne-Saare vald, Kudjape alevik, Männi tn 4/2",,,True
"Tartu maakond, Tartu vald, Tila küla, Metsaserva",26.6731514,58.38768819999999,
"Lääne-Viru maakond, Haljala vald, Haljala alevik, Uus tn 24",26.2448802,59.4393226,
"Harju maakond, Keila vald, Kloogaranna küla, Ranna tee 14",24.2544314,59.34406250000001,
"Saare maakond, Lääne-Saare vald, Laheküla, Kellamäe tee 5",,,True
"Pärnu maakond, Sauga vald, Tammiste küla, Luste tee 15",24.5946,58.38199989999999,
"Lääne maakond, Lääne-Nigula vald, Linnamäe küla, Muraka",23.713132,58.995677,
"Harju maakond, Keila vald, Illurma küla, Vana tee 3",24.3043,59.33189999999999,
"Pärnu maakond, Audru vald, Valgeranna küla, Rannamänni",24.3860689,58.3939269,
"Viljandi maakond, Viljandi vald, Sinialliku küla, Sooniku tee 10",25.5693262,58.3066659,
"Harju maakond, Viimsi vald, Lubja küla, Mäekünka tee 10",24.8545923,59.52126550000001,
"Harju maakond, Kose vald, Rava küla, Kõrvejakobi",25.2825559,59.098961,
"Saare maakond, Kuressaare linn, Ravila tn 13",22.4744647,58.25431170000001,
"Saare maakond, Lääne-Saare vald, Sikassaare küla, Tiigi tee 14",,,True
"Tartu maakond, Luunja vald, Luunja alevik, Uus tn 16",26.8652826,58.35255859999999,
"Harju maakond, Kuusalu vald, Tsitre küla, Hindreku",25.4968999,59.5183,
"Lääne-Viru maakond, Kunda linn, Lepiku tee 10",26.51781930000001,59.5067659,
"Harju maakond, Harku vald, Tabasalu alevik, Põllu tee 15",24.55707210000001,59.43308549999999,
"Harju maakond, Viimsi vald, Haabneeme alevik, Rohuneeme tee 28",24.8202978,59.51255130000001,
"Harju maakond, Kernu vald, Kibuna küla, Vindi AÜ 26",24.2787,59.2023,
"Tartu maakond, Tartu linn, Siili tn 26",26.749305,58.3615303,
"Harju maakond, Viimsi vald, Randvere küla, Karukämbla tee 9",24.9012924,59.4989199,
"Harju maakond, Tallinn, Haabersti linnaosa, Veerise tn 16",24.6062667,59.44224419999999,
"Harju maakond, Tallinn, Haabersti linnaosa, Veerise tn 20",24.6072163,59.44215819999999,
"Põlva maakond, Põlva vald, Põlva linn, Salu tn 17a",27.0691537,58.0496479,
"Jõgeva maakond, Kasepää vald, Tiheda küla, Sõpruse tn 34",26.9548809,58.8014318,
"Rapla maakond, Kohila vald, Pukamäe küla, Ristiku tn 26",24.768635,59.1552969,
"Harju maakond, Kuusalu vald, Valkla küla, Rannaniidu tee 13",25.3398874,59.4830358,
"Hiiu maakond, Hiiu vald, Hirmuste küla, Teeääre",22.1246,58.9335,
"Harju maakond, Rae vald, Uuesalu küla, Kitse tee 18",24.8103054,59.359896600000006,
"Harju maakond, Tallinn, Haabersti linnaosa, Põlde põik 4",24.5849622,59.4440669,
"Harju maakond, Kiili vald, Kiili alev, Metsa tn 17",24.8258335,59.3018265,
"Harju maakond, Viimsi vald, Püünsi küla, Ilusmäe tee 4",24.8085415,59.5450066,
"Harju maakond, Saue vald, Laagri alevik, Soosambla tn 11",24.6072642,59.36014670000001,
"Pärnu maakond, Sauga vald, Tammiste küla, Kesa tee 4",24.5946,58.38199989999999,
"Saare maakond, Kuressaare linn, Transvaali tn 28a",22.4916686,58.2512528,
"Saare maakond, Kuressaare linn, Tallinna tn 52",22.5001746,58.25861999999999,
"Harju maakond, Tallinn, Haabersti linnaosa, Teisepere tn 13",24.5641318,59.43564480000001,
"Tartu maakond, Haaslava vald, Haaslava küla, Männi tee 28",26.7880196,58.32649209999999,
"Põlva maakond, Põlva vald, Taevaskoja küla, Metsavahe tee 5",27.0442,58.1024,
"Põlva maakond, Vastse-Kuuste vald, Kiidjärve küla, Pritsu",26.9940062,58.12983420000001,
"Pärnu maakond, Tori vald, Urumarja küla, Vapramäe",24.713577,58.42231100000001,
"Rapla maakond, Kohila vald, Kohila alev, Nurme põik 1",24.7687412,59.16474350000001,
"Saare maakond, Salme vald, Länga küla, Käänu/1",22.2066679,58.187283,
"Harju maakond, Kose vald, Saula küla, Jõekääru",25.0402719,59.22045689999999,
"Põlva maakond, Laheda vald, Himma küla, Risttee",27.060879,57.9816349,
"Põlva maakond, Vastse-Kuuste vald, Kiidjärve küla, Metsa 1",26.9940062,58.12983420000001,
"Saare maakond, Mustjala vald, Rahtla küla, Arade",22.1793999,58.4597,
"Põlva maakond, Mikitamäe vald, Laossina küla, Mäe",27.5431809,58.0030455,
"Põlva maakond, Mikitamäe vald, Võõpsu küla, Eve",27.542798,58.07555499999999,
"Pärnu maakond, Paikuse vald, Seljametsa küla, Suve",24.657375,58.35720000000001,
"Harju maakond, Viimsi vald, Haabneeme alevik, Hõbepaju tee 2",24.8169171,59.5165166,
"Põlva maakond, Kõlleste vald, Voorepalu küla, Nurme",26.864875,58.15044699999999,
"Pärnu maakond, Audru vald, Papsaare küla, Pilliroo tee 3",24.4529431,58.39251600000001,
"Valga maakond, Otepää vald, Arula küla, Kopli",26.4938253,58.0545172,
"Põlva maakond, Kõlleste vald, Ihamaru küla, Männiku",26.8996529,58.0632169,
"Põlva maakond, Põlva vald, Põlva linn, Lina tn 25",27.0664185,58.0577458,
"Põlva maakond, Mikitamäe vald, Kahkva küla, Kungla",27.463482,57.999363,
"Saare maakond, Lääne-Saare vald, Kasti küla, Kraavi-Lepiku",,,True
"Harju maakond, Tallinn, Pirita linnaosa, Masti tn 6",24.8260609,59.46399579999999,
"Harju maakond, Kose vald, Viskla küla, Puumaja",25.2066289,59.2138139,
"Tartu maakond, Haaslava vald, Haaslava küla, Kaldatee 3",26.822019,58.32153620000001,
"Harju maakond, Viimsi vald, Lubja küla, Mäekünka tee 7",24.855374800000003,59.52249800000001,
"Harju maakond, Jõelähtme vald, Manniva küla, Ristikangru tee 2",25.1424211,59.4667426,
"Pärnu maakond, Audru vald, Papsaare küla, Lõvi tee 10",24.3824701,58.40729569999999,
"Pärnu maakond, Sauga vald, Sauga alevik, Hirvela tn 3",24.501254100000004,58.42599500000001,
"Harju maakond, Tallinn, Haabersti linnaosa, Aedvere tn 12",24.6164248,59.4332326,
"Saare maakond, Lääne-Saare vald, Kasti küla, Lilbi",,,True
"Pärnu maakond, Sauga vald, Tammiste küla, Kesa tee 1",24.5946,58.38199989999999,
"Põlva maakond, Põlva vald, Himmaste küla, J. Hurda tee 19/1",27.0486076,58.05723440000001,
"Pärnu maakond, Sauga vald, Tammiste küla, Nõlva tn 4",24.5946,58.38199989999999,
"Harju maakond, Saku vald, Roobuka küla, Roheluse tee 15",24.6731949,59.2198557,
"Harju maakond, Tallinn, Haabersti linnaosa, Roostiku tn 53",24.5636207,59.4390107,
"Harju maakond, Rae vald, Peetri alevik, Kelgumäe tn 31/1",24.8184741,59.40274839999999,
"Pärnu maakond, Sauga vald, Tammiste küla, Luste tee 20",24.5946,58.38199989999999,
"Harju maakond, Rae vald, Järveküla, Vana-Veski tee 41",24.8049044,59.3891277,
"Rapla maakond, Rapla vald, Rapla linn, Sügise tn 1",24.7886455,59.0098779,
"Harju maakond, Viimsi vald, Pringi küla, Rohuneeme tee 69a",24.7933408,59.5385947,
"Harju maakond, Rae vald, Rae küla, Jaanivälja tee 2",24.8589727,59.387395,
"Ida-Viru maakond, Aseri vald, Aseri alevik, Oja tn 11",26.8677669,59.445992200000006,
"Rapla maakond, Rapla vald, Rapla linn, Lehe tn 20",24.8084864,59.0034997,
"Harju maakond, Viimsi vald, Pärnamäe küla, Kesk-Kaare tee 88",24.8607815,59.4995774,
"Tartu maakond, Haaslava vald, Mõra küla, Rohtmaa",26.8174,58.3093999,
"Põlva maakond, Mooste vald, Kadaja küla, Järvemäe",27.1856329,58.21678989999999,
"Põlva maakond, Põlva vald, Põlva linn, Rähni tn 5",27.0747295,58.0538426,
"Harju maakond, Rae vald, Peetri alevik, Suurekivi põik 7b",24.8044638,59.40032040000001,
"Harju maakond, Tallinn, Haabersti linnaosa, Veerise tn 12",24.6054127,59.4427815,
"Harju maakond, Tallinn, Pirita linnaosa, Mähe tee 10a",24.8451535,59.4805799,
"Tartu maakond, Ülenurme vald, Laane küla, Õnnela/2",26.66228,58.311505,
"Harju maakond, Rae vald, Peetri alevik, Suurekivi põik 29d",24.8054332,59.4014716,
"Tartu maakond, Tähtvere vald, Kardla küla, Aadu",26.560122,58.44516789999999,
"Viljandi maakond, Viljandi vald, Välgita küla, Uue-Muraka 2",25.6405539,58.48025500000001,
"Harju maakond, Maardu linn, Pirnipuu pst 182",24.960625,59.46821669999999,
"Harju maakond, Tallinn, Pirita linnaosa, Päevakoera tn 11",24.8790301,59.4780318,
"Harju maakond, Rae vald, Peetri alevik, Suurekivi põik 19b",24.8048354,59.40083810000001,
"Tartu maakond, Ülenurme vald, Õssu küla, Linnu tee 18",26.654736,58.3657595,
"Tartu maakond, Ülenurme vald, Ülenurme alevik, Mõisniku tn 52",26.7325211,58.31672899999999,
"Saare maakond, Lääne-Saare vald, Kudjape alevik, Hiie tn 2",,,True
"Põlva maakond, Kanepi vald, Kanepi alevik, Paju tn 4",26.7598951,57.98904449999999,
"Põlva maakond, Kõlleste vald, Tuulemäe küla, Oru",26.81741400000001,58.069709,
"Põlva maakond, Räpina vald, Võuküla, Kalti",27.309595,58.0612089,
"Pärnu maakond, Paikuse vald, Silla küla, Sirmiku tn 16",24.6264029,58.34371609999999,
"Harju maakond, Raasiku vald, Mallavere küla, Kuristiku",25.13187000000001,59.268019,
"Lääne-Viru maakond, Väike-Maarja vald, Simuna alevik, Lai tn 8",26.4029365,59.04614889999999,
"Tartu maakond, Tartu linn, Lootsi tn 12",26.69973,58.406719300000006,
"Pärnu maakond, Sauga vald, Tammiste küla, Luste tee 5",24.5946,58.38199989999999,
"Harju maakond, Rae vald, Patika küla, Kuremäe tee 6",24.9505228,59.31826220000001,
"Harju maakond, Rae vald, Patika küla, Hundinuia tee 4",24.9456443,59.31756540000001,
"Harju maakond, Tallinn, Haabersti linnaosa, Silmu tn 4",24.5837165,59.44645689999999,
"Pärnu maakond, Pärnu linn, Suur-Veski tn 20/1",24.520564,58.384196,
"Pärnu maakond, Paikuse vald, Paikuse alev, Kodara põik 1",24.6110172,58.36135410000001,
"Saare maakond, Kuressaare linn, Pärna tn 46",22.4883482,58.25089969999999,
"Põlva maakond, Räpina vald, Räpina linn, Võhandu tn 8a",27.4550857,58.09792470000001,
"Saare maakond, Kuressaare linn, Uus tn 8",22.4856213,58.2506503,
"Viljandi maakond, Viljandi vald, Viiratsi alevik, Kulli tn 6",25.6453386,58.36497579999999,
"Võru maakond, Võru vald, Umbsaare küla, Kõivere",27.0759139,57.82298489999999,
"Harju maakond, Tallinn, Haabersti linnaosa, Kiini tn 1",24.6001585,59.4381064,
"Pärnu maakond, Audru vald, Papsaare küla, Heiniku tee 3",24.425103600000003,58.40261839999999,
"Pärnu maakond, Paikuse vald, Paikuse alev, Orunurga tn 4",24.618038100000003,58.3552201,
"Viljandi maakond, Viljandi vald, Peetrimõisa küla, Õunaaia tee 12",25.6275999,58.3854,
"Tartu maakond, Tartu vald, Kõrveküla alevik, Vasula tee 24",26.76412,58.42772179999999,
"Põlva maakond, Valgjärve vald, Vissi küla, Sassimäe",26.6851559,58.165934,
"Harju maakond, Harku vald, Suurupi küla, Aruheina tee 2",24.379708,59.4665145,
"Saare maakond, Lääne-Saare vald, Kõrkküla, Sülla",,,True
"Jõgeva maakond, Pajusi vald, Pajusi küla, Kolmeristi",25.9427413,58.7034292,
"Järva maakond, Türi vald, Kabala küla, Sauna tn 6",25.6363569,58.6910037,
"Tartu maakond, Ülenurme vald, Külitse alevik, Külitse tee 1",26.6115467,58.3179292,
"Saare maakond, Lääne-Saare vald, Meedla küla, Uustla/1",,,True
"Põlva maakond, Põlva vald, Rosma küla, Ringtee 9",27.078731,58.06360689999999,
"Harju maakond, Saue vald, Alliku küla, Käokeele tee 7",24.5931535,59.3680572,
"Saare maakond, Lääne-Saare vald, Muratsi küla, Rannakivi",,,True
"Põlva maakond, Põlva vald, Puuri küla, Kalderi",27.0197669,58.05148199999999,
"Võru maakond, Vastseliina vald, Vana-Vastseliina küla, Tammesalu",27.3495999,57.72449989999999,
"Pärnu maakond, Pärnu linn, Lubja tn 22a/2",24.4793201,58.3906693,
"Tartu maakond, Rannu vald, Vehendi küla, Vehendi AÜ 4",26.1294859,58.222773,
"Põlva maakond, Mikitamäe vald, Mikitamäe küla, Papiristi tn 13",27.551014,58.00817199999999,
"Harju maakond, Viimsi vald, Kelvingi küla, Kanarbiku tee 6b",24.8401366,59.5485667,
"Harju maakond, Viimsi vald, Metsakasti küla, Uuesauna tee 8",24.8971654,59.4958124,
"Põlva maakond, Põlva vald, Adiste küla, Aria",27.139825899999995,58.10155200000001,
"Põlva maakond, Vastse-Kuuste vald, Kiidjärve küla, Hannese",26.9940062,58.12983420000001,
"Pärnu maakond, Paikuse vald, Seljametsa küla, Pustuski põik 2",24.6609844,58.35891919999999,
"Tartu maakond, Luunja vald, Veibri küla, Lillevälja tee 17",26.7924331,58.3496324,
"Pärnu maakond, Häädemeeste vald, Kabli küla, Merelaane tee 9",24.4188692,57.98778009999999,
"Jõgeva maakond, Mustvee linn, Aia tn 24a",26.945591,58.8425375,
"Harju maakond, Rae vald, Peetri alevik, Suurekivi põik 29c",24.8056228,59.40141320000001,
"Pärnu maakond, Pärnu linn, Tallinna mnt 34a/1",24.4938878,58.39645220000001,
"Pärnu maakond, Paikuse vald, Paikuse alev, Jõekalda tee 53",24.6182081,58.3544517,
"Harju maakond, Tallinn, Lasnamäe linnaosa, Uuslinna tn 5",24.8067326,59.438132,
"Jõgeva maakond, Mustvee linn, Pargi tn 9",26.9455732,58.8530193,
"Põlva maakond, Räpina vald, Räpina linn, Meeksi mnt 11d",27.4584094,58.1041029,
"Saare maakond, Muhu vald, Simisti küla, Kadakaaru",23.316438,58.551153,
"Pärnu maakond, Sauga vald, Kilksama küla, Väike-Kingu",24.6004,58.4511,
"Pärnu maakond, Pärnu linn, Tulbi tn 2",24.5083849,58.37937179999999,
"Pärnu maakond, Pärnu linn, Vingi tn 12",24.512410100000004,58.38497420000001,
"Saare maakond, Kuressaare linn, Talve tn 78",22.4966671,58.2497155,
"Harju maakond, Rae vald, Peetri alevik, Suurekivi põik 8b",24.8056892,59.4000668,
"Harju maakond, Kiili vald, Kiili alev, Paju tn 1",24.847638600000003,59.3016279,
"Harju maakond, Kiili vald, Luige alevik, Aia tn 23",24.779318,59.3216713,
"Harju maakond, Rae vald, Uuesalu küla, Kopra tee 6",24.8090739,59.35889239999999,
"Harju maakond, Rae vald, Uuesalu küla, Kitse tee 16",24.81044330000001,59.36031479999999,
"Viljandi maakond, Abja vald, Abjaku küla, Palu 7",25.32121,58.124346,
"Harju maakond, Harku vald, Tabasalu alevik, Kiili tn 6",24.5612077,59.42794989999999,
"Harju maakond, Saue vald, Ääsmäe küla, Kasemäe tee 12",24.5134939,59.24658290000001,
"Harju maakond, Viimsi vald, Püünsi küla, Püünsi tee 24",24.7971209,59.54748430000001,
"Saare maakond, Muhu vald, Levalõpme küla, Vahtra-Saadu",23.2345999,58.6218,
"Harju maakond, Tallinn, Haabersti linnaosa, Merirahu tn 38",24.6187312,59.44367930000001,
"Harju maakond, Tallinn, Kesklinna linnaosa, Tartu mnt 50a",24.7714049,59.4300386,
"Viljandi maakond, Halliste vald, Ülemõisa küla, Ülemõisa",25.5136949,58.1834997,
"Harju maakond, Kiili vald, Kangru alevik, Maikellukese tn 10",24.7845359,59.35025,
"Viljandi maakond, Halliste vald, Uue-Kariste küla, Kungla",25.3253,58.2454,
"Harju maakond, Jõelähtme vald, Maardu küla, Ridva tn 4",25.0142433,59.4406877,
"Pärnu maakond, Häädemeeste vald, Kabli küla, Kotka",24.435933,57.99988090000001,
"Tartu maakond, Haaslava vald, Haaslava küla, Paju tee 4",26.7993911,58.32657440000001,
"Tartu maakond, Mäksa vald, Kaagvere küla, Tiigimäe",26.908077,58.346578,
"Pärnu maakond, Halinga vald, Pärnu-Jaagupi alev, Kergu mnt 22b",24.516976,58.6162697,
"Pärnu maakond, Häädemeeste vald, Treimani küla, Orava",24.386751,57.91589690000001,
"Viljandi maakond, Abja vald, Atika küla, Lopa",25.4952008,58.08697819999999,
"Saare maakond, Lääne-Saare vald, Abruka küla, Vaino",,,True
"Harju maakond, Raasiku vald, Kurgla küla, Kivimäe tee 5",25.0756427,59.37841779999999,
"Harju maakond, Tallinn, Haabersti linnaosa, Roolahe tn 17",24.5623185,59.43608799999999,
"Pärnu maakond, Tahkuranna vald, Uulu küla, Kesa",24.5777615,58.2802501,
"Viljandi maakond, Abja vald, Abja-Paluoja linn, Nurme tn 1",25.3623577,58.130812,
"Pärnu maakond, Sauga vald, Eametsa küla, Farmeri tee 12",24.4572913,58.43445709999999,
"Tartu maakond, Tartu vald, Metsanuka küla, Nuka",26.5895799,58.48657689999999,
"Harju maakond, Rae vald, Uuesalu küla, Kopra põik 8",24.8097093,59.3602895,
"Harju maakond, Saue vald, Ääsmäe küla, Kuuskmetsa tee 20",24.515809,59.24584870000001,
"Harju maakond, Viimsi vald, Haabneeme alevik, Karulaugu tee 7/2",24.8334377,59.50645489999999,
"Saare maakond, Lääne-Saare vald, Kaisvere küla, Mõisa",,,True
"Saare maakond, Laimjala vald, Ruhve küla, Mäimäe",23.0215,58.37499989999999,
"Harju maakond, Tallinn, Pirita linnaosa, Päevakoera tn 15",24.8799461,59.47878789999999,
"Lääne maakond, Ridala vald, Paralepa alevik, Männiku tee 26a",23.5333355,58.92810079999999,
"Harju maakond, Saue vald, Ääsmäe küla, Kuuskmetsa tee 18",24.5152556,59.2456979,
"Jõgeva maakond, Jõgeva vald, Vaimastvere küla, Uus-Nõmme",26.2895999,58.8149999,
"Rapla maakond, Märjamaa vald, Orgita küla, Kadakamarja",24.4474,58.92469999999999,
"Järva maakond, Roosna-Alliku vald, Allikjärve küla, Kändliku",25.725194,59.0360054,
"Pärnu maakond, Kihnu vald, Sääre küla, Ranna",24.00427,58.146627,
"Pärnu maakond, Sauga vald, Tammiste küla, Luste tee 26",24.5946,58.38199989999999,
"Rapla maakond, Kohila vald, Pukamäe küla, Ristiku tn 14",24.768635,59.1552969,
"Saare maakond, Leisi vald, Veske küla, Kalda",22.6821739,58.5778774,
"Rapla maakond, Rapla vald, Hagudi alevik, Kangru tn 22",24.8201978,59.0681525,
"Harju maakond, Viimsi vald, Rohuneeme küla, Valli põik 1",24.806399,59.5583646,
"Pärnu maakond, Sauga vald, Tammiste küla, Veski tn 4",24.5946,58.38199989999999,
"Tartu maakond, Tartu vald, Aovere küla, Vahe-aasa",26.820538,58.4528399,
"Harju maakond, Viimsi vald, Laiaküla, Altmetsa põik 6",24.91626650000001,59.47268520000001,
"Pärnu maakond, Tahkuranna vald, Mereküla, Killi tee 11",24.4965768,58.3858079,
"Ida-Viru maakond, Toila vald, Altküla, Pae tn 6",27.4980999,59.413,
"Saare maakond, Valjala vald, Vanalõve küla, Vintri",22.8290999,58.3725999,
"Saare maakond, Lääne-Saare vald, Kudjape alevik, Rannavahe tee 22",22.5270593,58.25480810000001,
"Harju maakond, Kiili vald, Kiili alev, Sireli tn 3",24.8390991,59.30895579999999,
"Lääne-Viru maakond, Kadrina vald, Tirbiku küla, Eve",26.1942249,59.35607699999999,
"Pärnu maakond, Sauga vald, Tammiste küla, Niiduaia tee 1",24.5946,58.38199989999999,
"Lääne maakond, Hanila vald, Rannaküla, Mere",23.528096,58.683002,
"Harju maakond, Saue vald, Laagri alevik, Seljaku tn 27",24.6349125,59.3485269,
"Harju maakond, Maardu linn, Pirnipuu pst 170",24.9605338,59.4693318,
"Saare maakond, Pihtla vald, Laheküla, Kase",22.6465149,58.2276609,
"Harju maakond, Kuusalu vald, Valkla küla, Jõesuu tee 22",25.338,59.4797,
"Pärnu maakond, Sauga vald, Tammiste küla, Nõlva tn 1",24.5946,58.38199989999999,
"Pärnu maakond, Sauga vald, Tammiste küla, Veski tn 2",24.5946,58.38199989999999,
"Harju maakond, Viimsi vald, Randvere küla, Kikerpuu tee 2",24.8995956,59.5046462,
"Viljandi maakond, Abja vald, Penuja küla, Pihlapmäe",25.3670969,58.05889699999999,
"Viljandi maakond, Abja vald, Lasari küla, Lasari",25.191642,58.0981109,
"Viljandi maakond, Halliste vald, Õisu alevik, Juustutsehhi",25.5466999,58.2003999,
"Lääne-Viru maakond, Rakvere linn, Peoleo tn 4",26.3867721,59.328088,
"Lääne maakond, Noarootsi vald, Rooslepa küla / Roslep, Rooslepa rannatee 6",23.503428,59.185046,
"Tartu maakond, Ülenurme vald, Soinaste küla, Meremäe tee 12",26.6967865,58.34062189999999,
"Saare maakond, Kuressaare linn, Heina tn 5",22.4692779,58.24991510000001,
"Harju maakond, Viimsi vald, Püünsi küla, Merikotka tee 14",24.80206260000001,59.5482046,
"Harju maakond, Saku vald, Metsanurme küla, Kõivu tee 6",24.6732613,59.2669885,
"Rapla maakond, Rapla vald, Äherdi küla, Välja",24.7400279,59.07230399999999,
"Saare maakond, Kuressaare linn, Luha tn 9a",22.4678111,58.2486297,
"Harju maakond, Saue vald, Alliku küla, Karukella tee 6",24.6034013,59.3649053,
"Harju maakond, Viimsi vald, Randvere küla, Jugapuu tee 20",24.9016258,59.50781469999999,
"Viljandi maakond, Kõo vald, Soomevere küla, Jaaguhantsu",25.6018719,58.629847,
"Harju maakond, Rae vald, Rae küla, Pae tee 3",24.8457354,59.3859891,
"Saare maakond, Kuressaare linn, Kannikese tn 6",22.5126181,58.25270039999999,
